REPORT_ID,UND_UNIT_NUMBER,CASUALTY_NUMBER,cas_type,cas_gender,cas_age,cas_pos_in_veh,thrown_out,fatality,seat_belt,unit_type,lic_type,unit_movement,n_occupants,stat_area,total_units,cas_total,day,time,area_speed,acc_pos,hor_align,ver_align,moist_cond,wea_cond,dayNight,crash_type,traf_ctrls
2018-4942-15/08/2019,1,1,Driver,Female,39.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Right Turn,2.0,2 Metropolitan,3,1,Wednesday,peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
2018-4945-15/08/2019,1,1,Driver,Male,22.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Tuesday,off-peak,60,Divided Road,Straight road,Level,Wet,Not Raining,Daylight,Rear End,No Control
2018-4949-15/08/2019,1,1,Driver,Female,81.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,off-peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
2018-4952-15/08/2019,1,1,Driver,Female,27.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,2 Metropolitan,3,1,Tuesday,peak,60,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-4958-15/08/2019,1,1,Driver,Female,38.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Wednesday,peak,60,Cross Road,Straight road,Slope,Dry,Not Raining,Daylight,Rear End,Traffic Signals
2018-4961-15/08/2019,2,1,Rider,Male,22.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,off-peak,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,Traffic Signals
2018-4964-15/08/2019,2,1,Rider,Male,20.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,off-peak,70,Cross Road,Straight road,Level,Dry,Not Raining,Night,Right Angle,Traffic Signals
2018-4968-15/08/2019,2,1,Driver,Male,39.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,2 Metropolitan,3,1,Wednesday,peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-4969-15/08/2019,1,1,Driver,Female,22.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Provisional 1 ,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,off-peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Night,Rear End,No Control
2018-4971-15/08/2019,1,1,Driver,Female,75.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,3 Country,2,1,Wednesday,peak,100,Not Divided,Straight road,Slope,Dry,Not Raining,Daylight,Roll Over,No Control
2018-4973-15/08/2019,2,1,Rider,Male,60.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Wednesday,peak,50,T-Junction,Straight road,Level,Dry,Not Raining,Night,Right Angle,Roundabout
2018-4978-15/08/2019,1,1,Driver,Female,47.0,Driver,Not Thrown Out,NotFatal,Unknown,Small,Full,Straight Ahead,1.0,3 Country,2,2,Thursday,peak,50,Not Divided,Straight road,Bottom of Hill,Dry,Not Raining,Daylight,Rear End,No Control
2018-4978-15/08/2019,2,1,Driver,Female,46.0,Driver,Not Thrown Out,NotFatal,Unknown,Small,Full,Straight Ahead,3.0,3 Country,2,2,Thursday,peak,50,Not Divided,Straight road,Bottom of Hill,Dry,Not Raining,Daylight,Rear End,No Control
2018-4981-15/08/2019,1,1,Driver,Female,61.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,3 Country,2,1,Thursday,peak,100,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Hit Fixed Object,No Control
2018-4984-15/08/2019,1,1,Rider,Male,67.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Thursday,off-peak,80,T-Junction,"CURVED, VIEW OBSCURED",Level,Dry,Not Raining,Daylight,Right Angle,Stop Sign
2018-4988-15/08/2019,2,1,Driver,Female,50.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,1.0,3 Country,2,1,Thursday,off-peak,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Side Swipe,Give Way Sign
2018-4990-15/08/2019,1,1,Passenger,Female,21.0,Rear Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Straight Ahead,3.0,1 City,2,2,Thursday,off-peak,50,T-Junction,Straight road,Level,Dry,Not Raining,Night,Rear End,Traffic Signals
2018-4990-15/08/2019,1,2,Passenger,Female,54.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Straight Ahead,3.0,1 City,2,2,Thursday,off-peak,50,T-Junction,Straight road,Level,Dry,Not Raining,Night,Rear End,Traffic Signals
2018-4992-15/08/2019,2,1,Driver,Female,18.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Provisional 2,Straight Ahead,2.0,1 City,3,1,Thursday,peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Night,Rear End,No Control
2018-4993-15/08/2019,2,1,Driver,Male,30.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Thursday,off-peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,Give Way Sign
2018-4995-15/08/2019,2,1,Driver,Female,70.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,2.0,2 Metropolitan,2,1,Thursday,off-peak,80,Cross Road,Straight road,Level,Dry,Not Raining,Night,Rear End,Give Way Sign
2018-4996-15/08/2019,2,1,Driver,Male,30.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Provisional 1 ,Straight Ahead,1.0,2 Metropolitan,2,1,Thursday,peak,60,Not Divided,"CURVED, VIEW OBSCURED",Level,Dry,Not Raining,Daylight,Head On,No Control
2018-5000-15/08/2019,1,1,Driver,Male,24.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Right Turn,1.0,2 Metropolitan,2,1,Thursday,off-peak,50,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
2018-5007-15/08/2019,2,1,Rider,Male,50.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Friday,off-peak,60,Not Divided,Straight road,Level,Wet,Raining,Night,Hit Parked Vehicle,No Control
2018-5015-15/08/2019,1,1,Driver,Female,67.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,1.0,2 Metropolitan,3,1,Friday,off-peak,50,Not Divided,Straight road,Level,Wet,Raining,Daylight,Right Turn,No Control
2018-5017-15/08/2019,2,1,Driver,Female,25.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Friday,peak,70,T-Junction,Straight road,Level,Wet,Not Raining,Daylight,Right Angle,No Control
2018-5019-15/08/2019,1,1,Driver,Male,26.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,1.0,2 Metropolitan,2,2,Friday,off-peak,50,Not Divided,Straight road,Level,Wet,Raining,Daylight,Side Swipe,No Control
2018-5019-15/08/2019,2,1,Driver,Female,21.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,U Turn,1.0,2 Metropolitan,2,2,Friday,off-peak,50,Not Divided,Straight road,Level,Wet,Raining,Daylight,Side Swipe,No Control
2018-5020-15/08/2019,2,1,Driver,Female,35.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,3.0,2 Metropolitan,2,3,Friday,off-peak,80,T-Junction,Straight road,Level,Wet,Not Raining,Daylight,Rear End,Traffic Signals
2018-5020-15/08/2019,2,2,Passenger,Female,1.0,Rear Seat Right Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Stopped on Carriageway,3.0,2 Metropolitan,2,3,Friday,off-peak,80,T-Junction,Straight road,Level,Wet,Not Raining,Daylight,Rear End,Traffic Signals
2018-5020-15/08/2019,2,3,Passenger,Male,3.0,Rear Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Stopped on Carriageway,3.0,2 Metropolitan,2,3,Friday,off-peak,80,T-Junction,Straight road,Level,Wet,Not Raining,Daylight,Rear End,Traffic Signals
2018-5032-15/08/2019,1,1,Driver,Female,52.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Probationary,Straight Ahead,1.0,3 Country,2,1,Friday,off-peak,100,Not Divided,Straight road,Level,Wet,Not Raining,Daylight,Hit Fixed Object,No Control
2018-5034-15/08/2019,2,1,Pedestrian,Male,56.0,NotApplicable,NotApplicable,NotFatal,NotWorn,Pedestrian on Road,NoLicence,Crossing with Traffic Signals,1.0,2 Metropolitan,2,1,Friday,peak,50,Cross Road,Straight road,Unknown,Wet,Raining,Daylight,Hit Pedestrian,Traffic Signals
2018-5041-15/08/2019,1,1,Driver,Male,44.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,2,Friday,off-peak,60,Not Divided,"CURVED, VIEW OBSCURED",Slope,Wet,Raining,Night,Head On,No Control
2018-5041-15/08/2019,2,1,Driver,Female,33.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,3.0,2 Metropolitan,2,2,Friday,off-peak,60,Not Divided,"CURVED, VIEW OBSCURED",Slope,Wet,Raining,Night,Head On,No Control
2018-5045-15/08/2019,1,1,Pedestrian,Female,32.0,NotApplicable,NotApplicable,NotFatal,NotWorn,Pedestrian on Road,NoLicence,Alighted from Parked Vehicle,1.0,2 Metropolitan,2,1,Friday,off-peak,60,Not Divided,Straight road,Level,Wet,Raining,Night,Hit Pedestrian,No Control
2018-5047-15/08/2019,2,1,Pedestrian,Male,22.0,NotApplicable,NotApplicable,NotFatal,NotWorn,Pedestrian on Road,NoLicence,Crossing with Traffic Signals,1.0,2 Metropolitan,3,2,Saturday,off-peak,60,Cross Road,Straight road,Level,Wet,Raining,Night,Hit Pedestrian,Traffic Signals
2018-5047-15/08/2019,3,1,Pedestrian,Female,21.0,NotApplicable,NotApplicable,NotFatal,NotWorn,Pedestrian on Road,NoLicence,Crossing with Traffic Signals,1.0,2 Metropolitan,3,2,Saturday,off-peak,60,Cross Road,Straight road,Level,Wet,Raining,Night,Hit Pedestrian,Traffic Signals
2018-5050-15/08/2019,1,1,Driver,Male,23.0,Driver,Not Thrown Out,Fatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Saturday,off-peak,80,Not Divided,Straight road,Level,Wet,Raining,Night,Roll Over,No Control
2018-5054-15/08/2019,1,1,Driver,Male,57.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,1 City,2,1,Saturday,off-peak,60,Divided Road,Straight road,Level,Wet,Raining,Daylight,Rear End,No Control
2018-5055-15/08/2019,1,1,Driver,Female,29.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Right Turn,1.0,2 Metropolitan,2,2,Friday,off-peak,50,T-Junction,Straight road,Level,Wet,Not Raining,Daylight,Right Angle,No Control
2018-5055-15/08/2019,2,1,Driver,Male,35.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,2,Friday,off-peak,50,T-Junction,Straight road,Level,Wet,Not Raining,Daylight,Right Angle,No Control
2018-5056-15/08/2019,2,1,Driver,Female,84.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Saturday,off-peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
2018-5057-15/08/2019,1,1,Driver,Female,41.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,2.0,2 Metropolitan,2,2,Saturday,off-peak,80,Not Divided,"CURVED, VIEW OBSCURED",Slope,Wet,Not Raining,Daylight,Hit Fixed Object,No Control
2018-5057-15/08/2019,1,2,Passenger,Male,9.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Straight Ahead,2.0,2 Metropolitan,2,2,Saturday,off-peak,80,Not Divided,"CURVED, VIEW OBSCURED",Slope,Wet,Not Raining,Daylight,Hit Fixed Object,No Control
2018-5058-15/08/2019,1,1,Driver,Female,93.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Saturday,off-peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Hit Parked Vehicle,No Control
2018-5061-15/08/2019,1,1,Driver,Female,45.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,2.0,2 Metropolitan,2,2,Friday,off-peak,50,Cross Road,Straight road,Level,Wet,Raining,Night,Right Angle,Stop Sign
2018-5061-15/08/2019,1,2,Passenger,Female,50.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Straight Ahead,2.0,2 Metropolitan,2,2,Friday,off-peak,50,Cross Road,Straight road,Level,Wet,Raining,Night,Right Angle,Stop Sign
2018-5063-15/08/2019,2,1,Rider,Male,53.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Saturday,off-peak,60,T-Junction,Straight road,Level,Dry,Not Raining,Daylight,Side Swipe,No Control
2018-5073-15/08/2019,1,1,Driver,Male,72.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,2.0,2 Metropolitan,2,2,Saturday,peak,80,Other,Straight road,Level,Dry,Not Raining,Daylight,Hit Fixed Object,No Control
2018-5073-15/08/2019,1,2,Passenger,Female,69.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Straight Ahead,2.0,2 Metropolitan,2,2,Saturday,peak,80,Other,Straight road,Level,Dry,Not Raining,Daylight,Hit Fixed Object,No Control
2018-5075-15/08/2019,1,1,Driver,Male,18.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Provisional 2,Right Turn,1.0,2 Metropolitan,2,2,Saturday,peak,50,T-Junction,Straight road,Slope,Dry,Not Raining,Daylight,Right Turn,No Control
2018-5075-15/08/2019,2,1,Driver,Female,40.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,2,Saturday,peak,50,T-Junction,Straight road,Slope,Dry,Not Raining,Daylight,Right Turn,No Control
2018-5076-15/08/2019,1,1,Driver,Male,26.0,Driver,Not Thrown Out,NotFatal,Worn,Utility,Full,Straight Ahead,1.0,3 Country,2,1,Friday,off-peak,110,Not Divided,Straight road,Level,Dry,Not Raining,Night,Hit Fixed Object,No Control
2018-5077-15/08/2019,1,1,Driver,Female,52.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Saturday,off-peak,50,Not Divided,Straight road,Level,Dry,Not Raining,Night,Hit Parked Vehicle,No Control
2018-5079-15/08/2019,1,1,Driver,Male,51.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Saturday,off-peak,80,Not Divided,Straight road,Level,Dry,Not Raining,Night,Hit Fixed Object,No Control
2018-5090-15/08/2019,1,1,Driver,Female,28.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,2.0,2 Metropolitan,2,1,Saturday,off-peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-5091-15/08/2019,1,1,Driver,Male,47.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Unlicenced,Straight Ahead,1.0,3 Country,1,1,Sunday,off-peak,100,Not Divided,Straight road,Level,Dry,Not Raining,Night,Roll Over,No Control
2018-5092-15/08/2019,1,1,Driver,Female,55.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Sunday,off-peak,80,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-5093-15/08/2019,1,1,Passenger,Female,67.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Left Turn,2.0,2 Metropolitan,2,1,Saturday,peak,60,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,Traffic Signals
2018-5095-15/08/2019,1,1,Rider,Male,15.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Swerving,1.0,2 Metropolitan,1,1,Sunday,off-peak,50,Not Divided,"CURVED, VIEW OPEN",Slope,Dry,Not Raining,Daylight,Roll Over,No Control
2018-5100-15/08/2019,2,1,Pedestrian,Male,21.0,NotApplicable,NotApplicable,NotFatal,NotWorn,Pedestrian on Road,NoLicence,Crossing with Traffic Signals,1.0,3 Country,3,1,Thursday,off-peak,50,Cross Road,Straight road,Level,Wet,Raining,Night,Hit Pedestrian,Traffic Signals
2018-5101-15/08/2019,1,1,Driver,Female,23.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Right Turn,1.0,2 Metropolitan,2,1,Friday,off-peak,60,T-Junction,Straight road,Level,Wet,Not Raining,Night,Right Angle,No Control
2018-5106-15/08/2019,2,1,Pedestrian,Female,76.0,NotApplicable,NotApplicable,NotFatal,NotWorn,Pedestrian on Road,NoLicence,Crossing without Control,1.0,3 Country,2,1,Friday,off-peak,50,T-Junction,Straight road,Level,Dry,Not Raining,Night,Hit Pedestrian,Stop Sign
2018-5113-15/08/2019,1,1,Driver,Male,44.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Monday,off-peak,50,T-Junction,"CURVED, VIEW OBSCURED",Slope,Dry,Not Raining,Daylight,Right Angle,Give Way Sign
2018-5114-15/08/2019,1,1,Driver,Female,41.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Monday,off-peak,90,Divided Road,Straight road,Level,Dry,Not Raining,Night,Rear End,No Control
2018-5117-15/08/2019,1,1,Driver,Female,27.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Provisional 2,Straight Ahead,1.0,2 Metropolitan,2,1,Monday,off-peak,50,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Hit Fixed Object,No Control
2018-5119-15/08/2019,1,1,Pedestrian,Female,64.0,NotApplicable,NotApplicable,NotFatal,NotWorn,Pedestrian on Road,NoLicence,Crossing with Traffic Signals,1.0,2 Metropolitan,2,1,Tuesday,peak,50,Cross Road,Straight road,Level,Dry,Not Raining,Daylight,Hit Pedestrian,Traffic Signals
2018-5124-15/08/2019,1,1,Driver,Female,66.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Monday,peak,80,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-5130-15/08/2019,1,1,Driver,Male,62.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Swerving,1.0,2 Metropolitan,4,1,Monday,off-peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Side Swipe,No Control
2018-5134-15/08/2019,1,1,Driver,Male,46.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Stopped on Carriageway,2.0,1 City,2,2,Friday,off-peak,50,Other,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-5134-15/08/2019,1,2,Passenger,Male,48.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Stopped on Carriageway,2.0,1 City,2,2,Friday,off-peak,50,Other,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-5137-15/08/2019,1,1,Driver,Female,17.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Provisional 1 ,Left Turn,4.0,3 Country,1,4,Saturday,off-peak,100,Cross Road,Straight road,Level,Dry,Not Raining,Night,Roll Over,Give Way Sign
2018-5137-15/08/2019,1,2,Passenger,Female,17.0,Front Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Left Turn,4.0,3 Country,1,4,Saturday,off-peak,100,Cross Road,Straight road,Level,Dry,Not Raining,Night,Roll Over,Give Way Sign
2018-5137-15/08/2019,1,3,Passenger,Female,17.0,Rear Seat Right Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Left Turn,4.0,3 Country,1,4,Saturday,off-peak,100,Cross Road,Straight road,Level,Dry,Not Raining,Night,Roll Over,Give Way Sign
2018-5137-15/08/2019,1,4,Passenger,Female,17.0,Rear Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Medium,NoLicence,Left Turn,4.0,3 Country,1,4,Saturday,off-peak,100,Cross Road,Straight road,Level,Dry,Not Raining,Night,Roll Over,Give Way Sign
2018-5143-15/08/2019,1,1,Driver,Female,40.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Stopped on Carriageway,1.0,2 Metropolitan,2,1,Monday,peak,80,Cross Road,Straight road,Level,Dry,Not Raining,Night,Rear End,Traffic Signals
2018-5148-15/08/2019,1,1,Driver,Male,37.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Straight Ahead,1.0,2 Metropolitan,2,1,Monday,off-peak,60,Not Divided,Straight road,Level,Dry,Not Raining,Night,Hit Fixed Object,No Control
2018-5152-15/08/2019,1,1,Rider,Male,19.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Sunday,off-peak,100,Not Divided,"CURVED, VIEW OPEN",Slope,Dry,Not Raining,Daylight,Hit Fixed Object,No Control
2018-5154-15/08/2019,1,1,Driver,Male,56.0,Driver,Not Thrown Out,NotFatal,Worn,Medium,Full,Stopped on Carriageway,1.0,2 Metropolitan,4,1,Tuesday,off-peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Daylight,Rear End,No Control
2018-5155-15/08/2019,2,1,Rider,Male,64.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,2 Metropolitan,2,1,Monday,peak,50,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Right Angle,No Control
2018-5158-15/08/2019,1,1,Driver,Female,20.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Provisional 1 ,Straight Ahead,1.0,3 Country,2,1,Tuesday,off-peak,100,Not Divided,"CURVED, VIEW OPEN",Level,Dry,Not Raining,Daylight,Hit Fixed Object,No Control
2018-5171-15/08/2019,1,1,Rider,Male,25.0,NotApplicable,NotApplicable,NotFatal,NotWorn,PCycling,NoLicence,Straight Ahead,1.0,1 City,2,1,Monday,off-peak,50,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Hit Parked Vehicle,No Control
2018-5174-15/08/2019,1,1,Rider,Male,61.0,NotApplicable,NotApplicable,NotFatal,NotWorn,MCycling,NoLicence,Straight Ahead,1.0,3 Country,2,1,Tuesday,off-peak,110,Not Divided,Straight road,Level,Dry,Not Raining,Daylight,Head On,No Control
2018-5176-15/08/2019,3,1,Driver,Female,57.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,2 Metropolitan,3,1,Tuesday,peak,50,Cross Road,Straight road,Level,Wet,Not Raining,Daylight,Right Angle,Stop Sign
2018-5180-15/08/2019,1,1,Passenger,Male,2.0,Rear Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Stopped on Carriageway,4.0,2 Metropolitan,2,3,Tuesday,peak,70,Divided Road,Straight road,Level,Wet,Raining,Night,Rear End,No Control
2018-5180-15/08/2019,2,1,Driver,Female,23.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Provisional 1 ,Straight Ahead,3.0,2 Metropolitan,2,3,Tuesday,peak,70,Divided Road,Straight road,Level,Wet,Raining,Night,Rear End,No Control
2018-5180-15/08/2019,2,2,Passenger,Female,3.0,Rear Seat Left Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Straight Ahead,3.0,2 Metropolitan,2,3,Tuesday,peak,70,Divided Road,Straight road,Level,Wet,Raining,Night,Rear End,No Control
2018-5181-15/08/2019,2,1,Driver,Female,26.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Stopped on Carriageway,1.0,2 Metropolitan,3,1,Tuesday,peak,60,Divided Road,Straight road,Level,Dry,Not Raining,Night,Rear End,No Control
2018-5182-15/08/2019,2,1,Driver,Female,24.0,Driver,Not Thrown Out,NotFatal,Worn,Small,Full,Straight Ahead,1.0,2 Metropolitan,3,1,Tuesday,peak,60,T-Junction,Straight road,Level,Wet,Not Raining,Night,Rear End,No Control
2018-5183-15/08/2019,1,1,Passenger,Female,36.0,Rear Seat Right Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Stopped on Carriageway,5.0,2 Metropolitan,2,2,Tuesday,peak,60,Divided Road,Straight road,Level,Wet,Raining,Night,Rear End,No Control
2018-5183-15/08/2019,1,2,Passenger,Female,9.0,Rear Seat Middle Passenger,Not Thrown Out,NotFatal,NotWorn,Small,NoLicence,Stopped on Carriageway,5.0,2 Metropolitan,2,2,Tuesday,peak,60,Divided Road,Straight road,Level,Wet,Raining,Night,Rear End,No Control
